x,y,psi,v,cte,epsi,delta,a
3.91887,-9.0278e-36,-0.0406884,39.2221,-0.317492,0.090436,0.0277218,0.334148
3.90555,0,-0.0396893,39.0945,-0.379463,0.0833699,0.0271333,0.389049
3.91589,-7.34261e-34,-0.0349042,39.1936,-0.395489,0.0688787,0.023799,0.346514
3.92362,-2.40741e-35,-0.0231522,39.2677,-0.354604,0.0391236,0.015755,0.314776
3.92467,0,-0.0111313,39.2778,-0.286048,0.0106153,0.00757273,0.310493
3.92255,-1.50463e-36,0.00215397,39.2574,-0.190855,-0.0195178,-0.00146616,0.319246
3.91987,1.50463e-36,0.118566,39.2314,0.381675,-0.300251,-0.0807605,0.327661
3.91788,-3.8267e-35,0.121279,39.2124,0.642302,-0.289645,-0.0826508,0.335919
3.91138,-1.98026e-36,0.108059,39.1501,0.804342,-0.242298,-0.0737638,0.363447
3.90901,-1.91404e-36,0.0841525,39.1275,0.793817,-0.177206,-0.0574793,0.37406
3.91104,0,0.0550248,39.147,0.688278,-0.103985,-0.0375645,0.366392
3.91658,-7.52316e-36,0.0195086,39.2002,0.485829,-0.0197074,-0.0132994,0.3439
3.92097,-7.52316e-37,-0.00718663,39.2423,0.286743,0.0402922,0.00489376,0.325759
3.92315,2.40741e-35,-0.0315109,39.2631,0.0562915,0.0914171,0.0214456,0.31655
3.92249,-6.01853e-36,-0.0438778,39.2568,-0.1055,0.114237,0.0298672,0.319089
3.9197,-3.96663e-36,0.15074,39.2298,1.02412,-0.34333,-0.102681,0.327378
3.91754,0,0.122049,39.2092,1.1165,-0.258703,-0.0831825,0.337851
3.90604,0,0.0680286,39.0991,0.94132,-0.122157,-0.0465014,0.386952
3.90399,-3.00927e-36,0.0126504,39.0794,0.572162,0.00549812,-0.00865183,0.39588
3.90961,-6.01853e-36,-0.036409,39.1333,0.149649,0.111733,0.0248649,0.372273
3.91867,-2.87319e-36,-0.0783787,39.2201,-0.30815,0.195308,0.0534036,0.334073
3.92306,0,-0.0972872,39.2621,-0.600205,0.226758,0.0662129,0.315559
3.92175,-9.79675e-36,-0.0994325,39.2496,-0.800166,0.218666,0.0676956,0.321057
3.91818,-4.89006e-36,-0.0860516,39.2155,-0.838704,0.179143,0.0586388,0.336249
3.91484,3.00927e-36,0.127643,39.1832,0.272299,-0.332601,-0.0870552,0.347876
3.91445,3.40934e-36,0.128489,39.1794,0.604845,-0.311987,-0.0876411,0.349707
3.90611,-1.77355e-35,0.10598,39.0996,0.761609,-0.239695,-0.0724422,0.385209
3.90415,-1.20371e-35,0.0849185,39.0809,0.755692,-0.18209,-0.0580747,0.39405
3.9085,-2.19463e-36,0.610879,39.119,3.42639,-1.32307,-0.417307,0.33958
3.91689,4.50475e-36,0.362641,39.2017,3.29442,-0.748786,-0.247199,0.327571
3.85371,-4.81482e-35,0.184162,38.5971,2.34255,-0.344647,-0.127595,0.599956
3.83118,-9.62965e-35,0.101589,38.3814,1.60662,-0.168949,-0.070799,0.695402
3.86673,-8.42594e-35,0.0535385,38.7223,1.11799,-0.0695347,-0.0369686,0.549473
3.91111,0,0.0376067,39.1477,0.935448,-0.0380681,-0.025673,0.366637
3.94703,1.20371e-35,0.0895949,39.492,1.24506,-0.159892,-0.0606073,0.2178
3.9554,-6.01853e-36,0.0814893,39.5724,1.25368,-0.136839,-0.0550074,0.183543
3.94022,0,0.0933364,39.4268,1.38485,-0.160445,-0.0632473,0.245951
3.92204,0,0.117229,39.2524,1.44284,-0.222477,-0.0798057,0.320045
3.90672,0,0.146292,39.1055,1.77103,-0.279585,-0.0999815,0.382401
3.90145,0,0.171817,39.0549,2.07906,-0.328,-0.117585,0.403369
3.90363,-4.22294e-37,0.1964,39.0757,2.44112,-0.369652,-0.134334,0.393791
3.90747,2.11192e-36,0.207782,39.1125,2.69983,-0.382452,-0.141979,0.37796
3.91079,1.39516e-35,0.206782,39.1444,2.91193,-0.364894,-0.141175,0.365034
3.91192,3.00927e-36,0.184783,39.1554,3.00327,-0.298473,-0.12612,0.362191
3.91269,1.20371e-35,0.166079,39.1629,3.00263,-0.247184,-0.113332,0.360193
3.91473,0,0.142536,39.1826,2.92382,-0.187859,-0.0972153,0.352784
3.91691,6.1389e-34,0.110322,39.2036,2.76626,-0.109943,-0.0752017,0.344699
3.91858,0,0.0829108,39.2196,2.58687,-0.0467402,-0.0564929,0.338185
3.92029,-2.40741e-35,0.0906854,39.2359,2.45967,-0.0772629,-0.0617633,0.330542
3.92166,0,0.0651566,39.2491,2.26054,-0.0206366,-0.0443608,0.325002
3.92118,-1.20371e-35,0.0454894,39.2445,2.0749,0.0207182,-0.0309746,0.326902
3.92032,7.45188e-37,0.0240574,39.2362,1.83326,0.0629971,-0.0163847,0.330134
3.91984,7.52316e-37,0.00922384,39.2316,1.62873,0.0896183,-0.00628282,0.331733
3.91966,-1.10952e-34,0.0038506,39.2298,1.26402,0.0788132,-0.00262296,0.331948
3.91963,-4.2451e-36,-0.000797219,39.2295,1.12837,0.0821131,0.000543055,0.331894
3.91962,0,-0.0018881,39.2294,1.0185,0.077383,0.00128615,0.3318
3.91954,-1.20371e-34,0.000733592,39.2286,0.922708,0.0633561,-0.000499724,0.33204
3.91941,1.50463e-36,0.0054646,39.2274,0.872607,0.0466982,-0.00372262,0.332549
3.91932,0,0.0117394,39.2265,0.847208,0.0274931,-0.00799737,0.332873
3.91924,2.40741e-35,-0.0292363,39.2257,0.824617,0.139342,0.0199173,0.332963
3.91913,1.32055e-35,-0.0189991,39.2247,0.718642,0.103597,0.0129436,0.333445
3.91878,0,-0.00717818,39.2212,0.683662,0.0683906,0.00489075,0.334985
3.91867,3.00927e-36,0.00811414,39.2202,0.703801,0.0273959,-0.0055286,0.335467
3.91882,0,0.0281537,39.2217,0.782479,-0.0226644,-0.0191819,0.334805
3.91897,-1.08334e-34,0.0444327,39.2231,0.879004,-0.0610128,-0.0302721,0.334072
3.9188,0,0.0169744,39.2215,0.921103,0.0182033,-0.0115652,0.335076
3.91843,3.76158e-37,0.027645,39.218,0.934748,-0.0104497,-0.0188371,0.336541
3.91852,-2.40741e-35,0.0372945,39.2188,0.964191,-0.0351533,-0.0254117,0.336122
3.91877,1.80556e-35,0.048394,39.2212,1.02233,-0.0618413,-0.0329725,0.334964
3.91888,1.05324e-35,0.0559864,39.2222,1.07689,-0.0790396,-0.0381445,0.334461
3.9187,-1.20371e-35,0.0616017,39.2205,1.13199,-0.0907104,-0.0419722,0.335155
3.91844,3.61112e-34,0.0629133,39.218,1.15982,-0.0923769,-0.0428688,0.336247
3.91819,0,0.0609954,39.2156,1.16447,-0.0867282,-0.0415645,0.33731
3.9182,0,0.0548199,39.2157,1.13571,-0.0716345,-0.0373563,0.337374
3.91844,3.00927e-36,0.0470916,39.218,1.08377,-0.0538683,-0.0320879,0.336457
3.91896,0,0.0358507,39.223,0.992881,-0.0291094,-0.0244252,0.334358
3.91941,-2.40741e-35,0.0255944,39.2273,0.897837,-0.00737587,-0.0174355,0.332494
3.91981,0,0.0133242,39.2312,0.769063,0.0175553,-0.00907583,0.330791
3.91994,0,0.00360945,39.2324,0.654348,0.0363869,-0.00245851,0.330192
3.91988,0,-0.00509398,39.2318,0.538594,0.0523357,0.00346973,0.330352
3.9196,1.20371e-35,-0.0137906,39.2291,0.404067,0.0669341,0.00939404,0.331421
3.91927,-6.01853e-36,-0.0196093,39.2259,0.297798,0.07555,0.0133589,0.33269
3.91893,-6.73323e-35,-0.0242367,39.2227,0.198295,0.0813402,0.0165127,0.334023
3.91869,-7.54496e-37,-0.210551,39.2197,-0.9655,0.507356,0.143459,0.327678
3.91867,1.07296e-36,-0.186761,39.2196,-1.29137,0.422211,0.12725,0.329894
3.90468,-6.51573e-38,-0.14419,39.0858,-1.29195,0.307369,0.0985963,0.390013
3.89794,1.50463e-36,-0.0705448,39.0214,-0.943539,0.129061,0.0483216,0.420267
3.90275,0,-0.00694945,39.0675,-0.497668,-0.0160608,0.00475436,0.400967
3.91568,-6.1646e-36,0.0587294,39.1915,0.077211,-0.157397,-0.040046,0.346821
3.9243,9.58774e-36,0.0994265,39.274,0.5183,-0.238332,-0.0676475,0.310298
3.92476,1.90586e-35,0.125359,39.2783,0.918397,-0.281417,-0.0852816,0.3077
3.91917,6.01853e-36,0.127529,39.2248,1.11244,-0.273962,-0.086881,0.330889
3.91207,-1.50463e-36,0.110178,39.1568,1.17214,-0.222288,-0.0751966,0.360991
3.91005,4.81482e-35,0.0825982,39.1375,1.086,-0.152237,-0.0564027,0.370192
3.9128,-6.01853e-36,0.0388556,39.1639,0.845184,-0.0479449,-0.0265141,0.359555
3.91724,9.38891e-34,-0.00380353,39.2065,0.545549,0.0492653,0.0025925,0.341262
3.92174,6.01853e-36,-0.0590819,39.2495,0.0897804,0.17002,0.0402242,0.321849
3.92289,4.13501e-36,-0.322796,39.2592,-1.74562,0.745527,0.219701,0.30254
3.91991,3.89971e-37,-0.269411,39.2311,-2.15771,0.582819,0.183507,0.320371
3.88191,-5.88985e-38,-0.198782,38.8673,-2.10968,0.3998,0.136724,0.482185
3.8696,0,-0.148487,38.7495,-1.91045,0.276664,0.102455,0.535559
3.88645,-3.76158e-37,-0.457827,38.9088,-3.22194,0.989184,0.314528,0.443117
3.90849,-1.11341e-36,-0.225337,39.1221,-2.61033,0.436001,0.153934,0.372173
3.88161,0,-0.0983048,38.8649,-1.88264,0.139548,0.0676198,0.488265
3.88883,6.9744e-36,0.0124208,38.9341,-1.11523,-0.113767,-0.00852788,0.458772
3.91228,1.75884e-36,0.0806735,39.1588,-0.430428,-0.2533,-0.055057,0.360232
3.92707,0,0.0807834,39.3006,-0.174703,-0.235481,-0.0549243,0.299245
3.92901,0,0.0341685,39.3193,-0.24224,-0.111846,-0.0232196,0.29236
3.92463,2.3376e-32,-0.0179945,39.2773,-0.526253,0.0126335,0.012242,0.310753
3.91836,0,-0.117248,39.2171,-1.19217,0.240204,0.0798933,0.334787
3.91507,6.47822e-36,-0.205062,39.1851,-1.90783,0.429421,0.139848,0.344693
3.90801,-3.52425e-37,-0.26052,39.1173,-2.66613,0.526117,0.17799,0.371474
3.89824,8.01093e-36,-0.334595,39.0232,-3.41734,0.670347,0.229172,0.407448
3.88785,0,-0.380782,38.9233,-4.1504,0.741673,0.261504,0.448427
3.87402,-2.18166e-36,-0.369618,38.791,-4.53876,0.688326,0.254743,0.508195
3.86448,-6.30346e-36,-0.320592,38.7001,-4.54078,0.56007,0.221499,0.552627
3.87198,-5.45517e-36,-0.254606,38.7725,-4.24714,0.402752,0.175569,0.526599
3.89765,-2.40741e-34,-0.172401,39.019,-3.80521,0.208115,0.118099,0.424945
3.93796,-3.00927e-36,-0.0758396,39.4056,-3.15693,-0.0127351,0.0514205,0.26025
3.9546,-5.62126e-36,-0.00602983,39.5651,-2.58059,-0.163881,0.00407111,0.190439
3.94922,-2.62274e-37,0.059754,39.5132,-1.89957,-0.295872,-0.0403987,0.210035
3.93385,-2.82056e-36,0.0972449,39.3656,-1.37053,-0.361434,-0.0660024,0.2713
3.91351,-7.6771e-37,0.0912481,39.1706,-0.902113,-0.314445,-0.0622543,0.354985
3.90227,2.00209e-38,0.0930548,39.0628,-0.612989,-0.299926,-0.0636697,0.401068
3.90261,0,0.0799801,39.0661,-0.395908,-0.249257,-0.054719,0.40009
3.9091,3.59755e-36,0.059943,39.1284,-0.32054,-0.188817,-0.0409424,0.373926
3.91858,-6.01853e-35,0.0290996,39.2193,-0.344186,-0.105134,-0.0198276,0.335446
3.92406,0,-0.00530055,39.2719,-0.400178,-0.0136632,0.00360659,0.313059
3.92529,1.32408e-34,-0.0327805,39.2837,-0.563141,0.0510527,0.0222974,0.307912
3.92263,-6.01853e-36,-0.0600833,39.2581,-0.77589,0.111702,0.0408967,0.318595
3.91915,-1.20371e-35,-0.0763842,39.2248,-0.943516,0.14501,0.0520382,0.332675
3.91568,0,-0.0869465,39.1915,-1.13963,0.160405,0.0592865,0.346914
3.91428,1.20371e-35,-0.0866028,39.1781,-1.21669,0.154021,0.0590733,0.352792
3.91474,0,-0.0770183,39.1825,-1.23429,0.12623,0.0525293,0.351214
3.91641,0,-0.0628515,39.1986,-1.18539,0.0904036,0.0428488,0.344633
3.91835,1.20371e-35,-0.0452414,39.2172,-1.08698,0.048505,0.0308279,0.336832
3.92012,0,-0.0224693,39.2341,-0.920674,-0.00291687,0.0153039,0.32963
3.9208,3.76158e-37,-0.00376689,39.2407,-0.7543,-0.0430236,0.00256519,0.326716
3.92052,0,0.0160108,39.238,-0.542274,-0.0828564,-0.0109039,0.327644
3.91979,1.20371e-35,0.0292784,39.231,-0.367802,-0.107282,-0.0199432,0.330434
3.91894,0,0.0386323,39.2227,-0.208566,-0.121939,-0.0263204,0.333797
3.91817,1.62786e-36,0.0655744,39.2153,0.0364431,-0.179115,-0.044685,0.336391
3.91788,0,0.0641089,39.2126,0.166599,-0.165923,-0.0436896,0.337652
3.91734,-1.20371e-35,0.0553428,39.2074,0.251552,-0.135712,-0.0377208,0.340121
3.91738,1.20371e-35,0.0431806,39.2078,0.261696,-0.10131,-0.029431,0.340213
3.91797,-1.20371e-35,0.0288303,39.2135,0.228657,-0.0638397,-0.0196471,0.337956
3.91896,-6.01853e-36,0.0112593,39.223,0.150124,-0.0206186,-0.00767098,0.334016
3.91975,2.0463e-33,-0.00458132,39.2305,0.0481555,0.016141,0.00312065,0.330771
3.91985,9.62965e-35,-0.0147894,39.2315,-0.0375229,0.0384085,0.0100738,0.33032
3.91956,-6.01853e-36,0.0294737,39.2287,0.164,-0.0701993,-0.0200774,0.331381
3.91902,0,0.0206543,39.2236,0.172237,-0.0451392,-0.0140716,0.333708
3.91841,-3.49075e-34,0.0135573,39.2177,0.15914,-0.0263625,-0.00923794,0.336274
3.91831,-2.58586e-32,0.00537745,39.2168,0.1194,-0.00646256,-0.00366428,0.336692
3.91866,-3.00927e-36,-0.00354317,39.2202,0.056162,0.0138276,0.00241416,0.335228
3.91906,-2.09896e-34,-0.00912921,39.224,0.00278446,0.0255534,0.0062196,0.333568
3.91934,6.01853e-36,-0.0123432,39.2267,-0.0459961,0.0310168,0.00840862,0.332394
3.91933,1.50463e-36,-0.0116729,39.2266,-0.0648481,0.0278178,0.007952,0.332457
3.9192,0,-0.00799393,39.2253,-0.0592789,0.0179961,0.00544596,0.333007
3.91904,-1.50463e-36,5.83345e-05,39.2238,-0.0173108,-0.0013906,-3.97427e-05,0.33368
3.91898,0,0.00933333,39.2232,0.0474116,-0.0225586,-0.0063588,0.33392
3.919,-5.41668e-35,0.0202485,39.2233,0.136552,-0.0465441,-0.0137952,0.333794
3.91902,0,0.0345868,39.2236,0.270871,-0.0768144,-0.0235637,0.333563
3.91897,-4.5139e-36,0.0469702,39.223,0.401838,-0.101878,-0.0320009,0.333667
3.91869,0,0.0611105,39.2204,0.572378,-0.128985,-0.0416376,0.334604
3.91835,9.93673e-36,0.175778,39.2167,1.35954,-0.388029,-0.119776,0.332006
3.9178,-1.50463e-36,0.148591,39.2116,1.50222,-0.304391,-0.101265,0.336106
3.9098,1.07729e-35,0.117266,39.1351,1.471,-0.220816,-0.0800809,0.370531
3.90715,-3.00927e-36,0.0733627,39.1097,1.28197,-0.112776,-0.0501334,0.382691
3.91062,0,0.0391559,39.1431,1.06832,-0.0329368,-0.0267339,0.368766
3.91809,-5.29631e-34,0.037208,39.2147,0.966789,-0.0347294,-0.0253556,0.337899
3.92312,3.76158e-37,0.00664655,39.263,0.745037,0.0343666,-0.00452351,0.317134
3.92446,4.37284e-35,-0.0103789,39.2757,0.5655,0.0688578,0.00706127,0.311477
3.92258,3.36285e-34,-0.0147456,39.2577,0.434788,0.071732,0.010037,0.319119
3.91993,0,0.020217,39.2323,0.546422,-0.0173734,-0.0137705,0.330098
3.91756,2.07639e-34,0.0342071,39.2096,0.63722,-0.0497839,-0.0233137,0.339806
3.91699,-6.01853e-36,0.0546599,39.2041,0.787933,-0.0958605,-0.0372587,0.341942
3.91723,1.20371e-35,0.0808596,39.2063,1.00246,-0.153247,-0.0551143,0.340544
3.91731,0,0.117924,39.207,1.34005,-0.231703,-0.0803759,0.339326
3.91678,-1.5604e-36,0.151794,39.2018,1.68196,-0.300632,-0.103475,0.340494
3.91443,-6.01853e-36,0.237571,39.1789,2.4341,-0.48057,-0.162045,0.346235
3.91139,1.09244e-36,0.234917,39.1499,2.68706,-0.456347,-0.160359,0.35972
3.90076,0,0.271765,39.0477,3.0245,-0.532031,-0.186019,0.401541
3.89715,0,0.233821,39.0135,3.05266,-0.428772,-0.160194,0.419662
3.89636,2.72611e-36,0.193602,39.0062,2.98485,-0.324254,-0.132667,0.425651
3.90514,-3.00927e-36,0.152216,39.0905,2.82499,-0.221667,-0.104072,0.39148
3.91648,1.20371e-35,0.134833,39.1993,2.76578,-0.177749,-0.0919206,0.345441
3.92672,0,0.0949518,39.2976,2.52111,-0.0847228,-0.0645632,0.30408
3.92922,0,0.0687741,39.3216,2.32581,-0.0260753,-0.0467337,0.29396
3.92694,6.01853e-36,0.0491295,39.2997,2.13945,0.0151509,-0.0334041,0.303239
3.92188,6.01853e-36,0.0350368,39.2511,1.9465,0.0405875,-0.0238529,0.323856
3.91835,0,0.0621748,39.2173,1.94991,-0.0343264,-0.0423665,0.337997
3.91703,0,0.0580445,39.2046,1.87765,-0.0279854,-0.0395654,0.34339
3.91667,4.81482e-35,0.0576397,39.2011,1.83353,-0.0299861,-0.0392931,0.344791
3.91753,0,0.0580833,39.2094,1.79543,-0.0339166,-0.0395867,0.341128
3.91875,-3.49075e-34,0.0920707,39.221,1.8621,-0.123418,-0.0627315,0.335386
3.91958,4.70198e-37,0.0893001,39.229,1.87511,-0.114817,-0.0608309,0.332078
3.91846,0,0.0828304,39.2183,1.85519,-0.0983075,-0.0564398,0.336817
3.9175,6.01853e-35,0.0744656,39.209,1.80394,-0.0787525,-0.0507526,0.340937
3.9174,-4.33334e-33,0.0631914,39.2082,1.71559,-0.0537438,-0.0430697,0.341413
3.91811,-2.21482e-33,0.0540016,39.215,1.62896,-0.0343881,-0.0367994,0.338492
3.91913,0,0.0458848,39.2247,1.53841,-0.0182865,-0.0312601,0.334272
3.92007,0,0.0232544,39.2337,1.35318,0.0313611,-0.0158388,0.330337
3.92023,0,0.0226432,39.2353,1.27121,0.0272581,-0.0154219,0.329567
3.91998,2.40741e-35,0.0262875,39.2329,1.21251,0.0129977,-0.0179051,0.330487
3.91954,0,0.0328386,39.2286,1.20084,-0.00600425,-0.0223697,0.332232
3.91912,-1.21574e-32,0.0433067,39.2245,1.22519,-0.0333311,-0.0295038,0.333892
3.91888,2.40741e-35,0.053005,39.2223,1.27076,-0.0570172,-0.0361132,0.334778
3.91861,1.20371e-35,0.082722,39.2196,1.41277,-0.129352,-0.0563638,0.335383
3.91832,0,0.087428,39.2169,1.50536,-0.13583,-0.0595747,0.336588
3.91722,0,0.0875047,39.2064,1.55572,-0.132486,-0.0596437,0.341201
3.91652,-1.20371e-35,0.0819591,39.1996,1.56888,-0.116196,-0.0558738,0.344295
3.91685,-3.00927e-35,0.0799959,39.2028,1.57226,-0.110513,-0.0545309,0.343006
3.91779,0,0.0685554,39.2118,1.52062,-0.082446,-0.046721,0.339336
3.91884,2.40741e-35,0.0534134,39.2219,1.42266,-0.0473784,-0.0363918,0.335163
3.91962,0,0.0406602,39.2294,1.31853,-0.0193696,-0.0276972,0.331962
3.91997,0,0.0272379,39.2328,1.1837,0.00832088,-0.0185524,0.330484
3.92004,7.52316e-37,0.0183971,39.2334,1.07259,0.0249794,-0.0125305,0.330145
3.91993,-3.00927e-36,0.0124603,39.2323,0.972655,0.0343733,-0.00848713,0.330506
3.9197,0,0.020018,39.2301,0.911193,0.00905016,-0.0136357,0.331371
3.91948,3.00927e-36,0.0193866,39.228,0.867773,0.0077256,-0.0132064,0.332235
3.91921,-2.78357e-35,0.0212999,39.2254,0.836743,0.000214843,-0.0145108,0.333296
3.91893,-1.6551e-34,0.0240316,39.2228,0.824301,-0.00825162,-0.0163729,0.334395
3.91886,-1.20371e-35,0.0238915,39.222,0.838306,-0.00686904,-0.0162778,0.334734
3.91893,-2.40741e-35,0.0289337,39.2228,0.840808,-0.0206922,-0.0197128,0.334376
3.91904,-9.62965e-35,0.0339729,39.2238,0.858167,-0.0334526,-0.0231454,0.33389
3.91907,6.01853e-36,0.0403098,39.2241,0.893453,-0.0485425,-0.0274624,0.333724
3.91899,7.52316e-37,0.0453662,39.2233,0.930994,-0.0599157,-0.0309079,0.334033
3.91878,-1.20371e-35,0.0496422,39.2213,0.970686,-0.0689685,-0.0338229,0.334837
3.91849,0,0.0581883,39.2185,1.01753,-0.0893589,-0.0396486,0.33593
3.91832,-6.01853e-36,0.0596687,39.2168,1.05813,-0.0905882,-0.0406592,0.336677
3.91818,-1.6551e-35,0.059394,39.2156,1.09112,-0.0874881,-0.0404734,0.337264
3.91828,2.25695e-35,0.0574957,39.2165,1.10326,-0.0813599,-0.0391788,0.33694
3.91859,3.61112e-34,0.0447047,39.2195,1.06984,-0.0482305,-0.0304603,0.335818
3.91881,-9.75243e-32,0.0421652,39.2216,1.04646,-0.0428392,-0.0287284,0.334938
3.91918,6.01853e-36,0.0397271,39.2251,1.01939,-0.0379904,-0.0270646,0.333419
3.91921,-1.11463e-32,0.0387157,39.2254,1.0023,-0.0363952,-0.0263754,0.333282
3.9192,3.44741e-32,0.038465,39.2254,0.990292,-0.0365511,-0.0262047,0.333313
3.91915,0,0.0389914,39.2249,0.982722,-0.0385495,-0.0265637,0.333512
3.91911,0,0.0398975,39.2245,0.981409,-0.0411581,-0.0271812,0.333646
3.91912,0,0.0392491,39.2246,0.983166,-0.0392334,-0.0267394,0.333636
3.91904,0,0.0406273,39.2238,0.984917,-0.0429353,-0.0276789,0.333933
3.91899,1.89704e-32,0.0419187,39.2233,0.989122,-0.0462223,-0.0285592,0.334142
3.91875,0,0.0432393,39.221,0.995867,-0.0494103,-0.0294606,0.335102
3.91868,-2.90093e-33,0.0439358,39.2204,1.00087,-0.0509889,-0.0299357,0.33539
3.91874,0,0.0441136,39.2209,1.00346,-0.0512983,-0.0300564,0.335147
3.9189,2.8588e-35,0.0520469,39.2224,1.02972,-0.0714546,-0.0354603,0.334405
3.91905,0,0.0497443,39.2239,1.03169,-0.0649237,-0.0338901,0.333814
3.919,2.88889e-34,0.0454185,39.2234,1.01593,-0.0540356,-0.0309435,0.334074
3.91884,-8.66668e-34,0.0405805,39.2218,0.986569,-0.0426887,-0.0276485,0.334784
3.91881,1.68519e-34,0.0342308,39.2216,0.937223,-0.0285604,-0.0233225,0.334931
3.91891,0,0.0273818,39.2225,0.883181,-0.0133773,-0.0186556,0.334542
3.91913,0,0.0229696,39.2247,0.829494,-0.00493478,-0.0156486,0.333608
3.91939,2.40741e-35,0.0189701,39.2272,0.768399,0.0018361,-0.012923,0.332488
3.91954,0,0.0168883,39.2286,0.72352,0.00443313,-0.0115043,0.331852
3.9195,0,0.016173,39.2282,0.681678,0.00345186,-0.0110172,0.33201
3.91935,-7.22224e-35,0.0179151,39.2268,0.658975,-0.0029957,-0.0122044,0.332578
3.91916,-5.41668e-35,0.0194957,39.2249,0.647717,-0.00818304,-0.0132818,0.333372
3.91898,0,0.0220449,39.2232,0.644781,-0.0154704,-0.0150192,0.334074
3.91892,-7.70372e-34,0.0243346,39.2226,0.648848,-0.0215406,-0.0165794,0.334323
3.91893,-9.50928e-34,0.0267846,39.2227,0.657524,-0.0277285,-0.0182485,0.334251
3.91899,0,0.0289117,39.2233,0.669063,-0.0328165,-0.0196975,0.334004
3.91901,1.20371e-35,0.0302294,39.2235,0.678733,-0.0357894,-0.0205951,0.333895
3.919,0,0.0309129,39.2234,0.686027,-0.0371698,-0.0210609,0.333959
3.91896,0,0.0326138,39.223,0.70282,-0.0407013,-0.0222199,0.33411
3.91893,-1.08334e-34,0.0316909,39.2228,0.702469,-0.0381637,-0.0215913,0.334219
3.91891,5.41668e-34,0.029663,39.2225,0.693122,-0.0331958,-0.0202098,0.334332
3.91892,-2.41945e-32,0.0272453,39.2226,0.677132,-0.0276167,-0.0185625,0.334298
3.91899,-1.00509e-33,0.0244795,39.2233,0.654893,-0.0215141,-0.0166779,0.334034
3.91909,-4.9352e-33,0.0258126,39.2242,0.632476,-0.0268066,-0.0175856,0.333602
3.91915,0,0.0229759,39.2248,0.611493,-0.020418,-0.0156528,0.333347
3.91913,1.70024e-34,0.0195586,39.2247,0.580689,-0.0131134,-0.0133247,0.333429
3.91909,-6.01853e-36,0.0167986,39.2243,0.551443,-0.00752357,-0.0114445,0.333584
3.91908,-2.40741e-35,0.0143497,39.2242,0.520945,-0.00288656,-0.00977618,0.333628
3.91909,0,0.0120712,39.2243,0.485661,0.000937602,-0.00822387,0.333568
3.91912,0,0.0107916,39.2245,0.458854,0.00258918,-0.00735208,0.333464
3.91913,-4.81482e-35,0.0101555,39.2247,0.436156,0.00274528,-0.00691868,0.333381
3.91914,0,0.00856109,39.2247,0.406154,0.00504454,-0.00583243,0.333355
3.91913,-1.41059e-37,0.00939816,39.2246,0.392986,0.00178553,-0.00640272,0.33338
3.91912,-6.01853e-36,0.0111048,39.2245,0.386154,-0.00343904,-0.00756542,0.333425
3.9191,-1.20371e-35,0.0129567,39.2244,0.387393,-0.00849447,-0.00882709,0.333472
3.91909,0,0.0149659,39.2242,0.393564,-0.0136368,-0.010196,0.333531
3.91907,0,0.0283271,39.224,0.470376,-0.0452912,-0.0192988,0.333545
3.91905,-7.22224e-35,0.0290497,39.2239,0.495391,-0.0455228,-0.0197912,0.333614
3.91889,-1.44445e-34,0.0281479,39.2223,0.511218,-0.0418963,-0.0191776,0.334308
3.9188,-6.01853e-36,0.0257327,39.2215,0.509066,-0.0353424,-0.0175325,0.334681
3.91882,0,0.0222619,39.2217,0.494329,-0.0267494,-0.0151676,0.334623
3.91895,-7.52316e-37,0.0173163,39.2229,0.463043,-0.0152344,-0.0117977,0.334121
3.91908,-6.01853e-36,0.0129896,39.2242,0.42839,-0.0056767,-0.00884958,0.333585
3.9192,-2.40741e-35,0.00821388,39.2253,0.38183,0.00428287,-0.00559581,0.33311
3.91923,-3.61112e-34,0.0048963,39.2256,0.342067,0.0106751,-0.00333563,0.332944
3.91921,-2.06135e-34,0.00214802,39.2254,0.298432,0.0152115,-0.00146336,0.33303
3.91916,-7.52316e-37,0.00103089,39.2249,0.268456,0.0161873,-0.000702313,0.333239
3.91911,-2.35216e-35,0.000964835,39.2244,0.245946,0.0147737,-0.00065732,0.333423
3.91908,6.19721e-35,8.15672e-05,39.2242,0.188705,0.0131652,-5.55703e-05,0.333533
3.91908,0,0.00284007,39.2241,0.189969,0.00559352,-0.00193489,0.333546
3.91909,-2.20654e-33,0.00704365,39.2243,0.205439,-0.00498403,-0.0047987,0.333481
3.91911,-6.01853e-36,0.0109709,39.2244,0.228421,-0.014261,-0.00747425,0.333421
3.9191,-1.92593e-34,0.0148593,39.2244,0.257413,-0.023003,-0.0101233,0.333428
3.91908,0,0.0189775,39.2241,0.295889,-0.0317097,-0.012929,0.333522
3.91904,8.72687e-35,0.0208329,39.2238,0.346675,-0.0332586,-0.0141932,0.333676
3.91899,0,0.0225548,39.2233,0.371102,-0.0363072,-0.0153665,0.333863
3.91896,-1.31445e-32,0.0233974,39.223,0.393758,-0.0370393,-0.0159407,0.333993
3.91896,-7.52316e-37,0.0231684,39.223,0.406177,-0.0355221,-0.0157847,0.334018
3.91898,-9.62965e-35,0.0218692,39.2232,0.411899,-0.0315082,-0.0148995,0.333953
3.91901,1.92593e-34,0.0201068,39.2235,0.409126,-0.0268105,-0.0136987,0.333841
3.91904,-9.62965e-35,0.0179318,39.2238,0.400058,-0.0214135,-0.0122168,0.333703
